2016-06-14 00:00:19 220.181.108.183 browse   danmaku.us . "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-06-14 07:05:28 181.30.39.35    browse   danmaku.us . "" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32"
2016-06-14 07:07:25 42.156.139.58   browse   danmaku.us Acfun2.1010 "" "YisouSpider"
2016-06-14 07:07:26 42.156.138.58   browse   danmaku.us Acfun2.1194 "" "YisouSpider"
2016-06-14 07:33:56 123.125.71.88   browse   direct.danmaku.us Bilibili2.1104 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-06-14 07:39:50 42.156.139.102  browse   danmaku.us Category.动画 "" "YisouSpider"
2016-06-14 07:39:50 42.156.137.102  browse   danmaku.us Category.RecentChanges "" "YisouSpider"
2016-06-14 07:44:37 42.156.139.102  browse   danmaku.us PmWiki.WikiWords "" "YisouSpider"
2016-06-14 07:44:39 42.156.139.102  browse   danmaku.us PmWiki.WikiWord "" "YisouSpider"
2016-06-14 07:53:06 42.156.139.58   diff     danmaku.us Acfun2.1044 "" "YisouSpider"
2016-06-14 07:57:27 42.156.139.102  print    danmaku.us Acfun2.1042 "" "YisouSpider"
2016-06-14 08:07:10 42.156.136.42   diff     direct.danmaku.us Bilibili2.1008 "" "YisouSpider"
2016-06-14 08:42:10 42.156.139.102  diff     danmaku.us PmWiki.LinkVariables "" "YisouSpider"
2016-06-14 08:44:23 42.156.139.58   browse   danmaku.us Acfun2.1197 "" "YisouSpider"
2016-06-14 08:58:06 42.156.139.102  browse   danmaku.us Queue.1353424964 "" "YisouSpider"
2016-06-14 09:02:09 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:10 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:10 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:10 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:10 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:11 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:11 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:11 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:11 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:02:12 173.208.198.50  browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:13:03 49.64.240.252   browse   danmaku.us . "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:08 49.64.240.252   browse   danmaku.us . "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:09 49.64.240.252   browse   danmaku.us Main.RecentChanges "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:10 49.64.240.252   browse   danmaku.us Site.Search "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:11 49.64.240.252   browse   danmaku.us Main.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:11 49.64.240.252   browse   danmaku.us Main.FNQ "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:12 49.64.240.252   browse   danmaku.us Main.Talk "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:13 49.64.240.252   browse   danmaku.us Acfun2.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:14 49.64.240.252   browse   danmaku.us AcfunN1.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:15 49.64.240.252   browse   danmaku.us Bilibili2.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:16 49.64.240.252   browse   danmaku.us Twodland1.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:16 49.64.240.252   browse   danmaku.us Category.音乐 "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:17 49.64.240.252   browse   danmaku.us Category.动画 "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:18 49.64.240.252   browse   danmaku.us Category.娱乐 "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:18 49.64.240.252   browse   danmaku.us Category.测试 "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:19 49.64.240.252   browse   danmaku.us Category.静图 "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:20 49.64.240.252   browse   danmaku.us Category.黑屏 "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:21 49.64.240.252   edit     danmaku.us Site.SideBar "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:22 49.64.240.252   edit     danmaku.us Main.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:23 49.64.240.252   diff     danmaku.us Main.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:23 49.64.240.252   login    danmaku.us Main.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:24 49.64.240.252   browse   danmaku.us . "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:13:24 49.64.240.252   browse   danmaku.us Main.HomePage "" ""
2016-06-14 09:13:25 49.64.240.252   print    danmaku.us Main.HomePage "" "Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html)"
2016-06-14 09:26:37 112.12.137.167  browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; SLCC2; Media Center PC 6.0)"
2016-06-14 09:26:37 112.12.137.167  browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; SLCC2; Media Center PC 6.0)"
2016-06-14 09:35:39 106.88.253.90   browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; GWX:QUALIFIED)"
2016-06-14 09:35:41 106.88.253.90   browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; GWX:QUALIFIED)"
2016-06-14 09:35:43 106.88.253.90   browse   direct.danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; GWX:QUALIFIED)"
2016-06-14 09:35:44 106.88.253.90   browse   direct.danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; GWX:QUALIFIED)"
2016-06-14 09:35:44 106.88.253.90   browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; GWX:QUALIFIED)"
2016-06-14 09:35:46 106.88.253.90   browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; GWX:QUALIFIED)"
2016-06-14 09:42:40 58.246.3.50     browse   danmaku.us . "https://www.baidu.com/link?url=T1tMSYpdHP7M1_gICGH_OGG6YYGrPuwwZQuY5k96SP_&wd=&eqid=aa75ce5d0016d30000000003575f60b2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
2016-06-14 09:43:52 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 09:44:05 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 09:44:20 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 09:45:07 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 09:45:25 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 09:45:47 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:03:19 61.142.180.165  browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:03:31 61.142.180.165  browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:10:10 113.69.29.243   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:10:10 113.69.29.243   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:10:22 113.69.29.243   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:11:57 178.137.93.24   browse   danmaku.us . "" "Mozilla/5.0 (Windows 10; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
2016-06-14 10:11:57 178.137.93.24   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Windows 10; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
2016-06-14 10:11:58 178.137.93.24   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Windows 10; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
2016-06-14 10:11:58 178.137.93.24   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Windows 10; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
2016-06-14 10:11:58 178.137.93.24   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Windows 10; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
2016-06-14 10:11:59 178.137.93.24   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Windows 10; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0"
2016-06-14 10:13:49 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:14:02 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:14:03 113.69.28.48    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:15:55 113.69.29.243   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:15:55 113.69.29.243   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2016-06-14 10:32:46 180.76.15.13    browse   www.danmaku.us Acfun2.HomePage "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-06-14 10:40:25 40.77.167.56    browse   danmaku.us Bilibili2.1023 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
2016-06-14 10:47:44 68.180.228.122  browse   danmaku.us Acfun2.1072 "" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
2016-06-14 11:26:56 184.154.139.18  browse   www.danmaku.us Main.HomePage "http://www.google.com/url?url=www.danmaku.us&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)"
2016-06-14 11:26:57 184.154.139.18  browse   www.danmaku.us Category.动画 "http://www.google.com/url?url=www.danmaku.us&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)"
2016-06-14 11:26:57 184.154.139.18  browse   www.danmaku.us Twodland1.HomePage "http://www.google.com/url?url=www.danmaku.us&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)"
2016-06-14 11:26:58 184.154.139.18  browse   www.danmaku.us Category.静图 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:26:58 184.154.139.18  browse   www.danmaku.us AcfunN1.HomePage "http://www.google.com/url?url=www.danmaku.us&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)"
2016-06-14 11:26:59 184.154.139.18  print    www.danmaku.us Main.HomePage "http://www.google.com/url?url=www.danmaku.us&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)"
2016-06-14 11:26:59 184.154.139.18  login    www.danmaku.us Main.HomePage "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:00 184.154.139.18  browse   www.danmaku.us Bilibili2.HomePage "http://www.google.com/url?url=www.danmaku.us&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)"
2016-06-14 11:27:00 184.154.139.18  browse   www.danmaku.us Category.黑屏 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:02 184.154.139.18  diff     www.danmaku.us Main.HomePage "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:02 184.154.139.18  browse   www.danmaku.us Category.娱乐 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:04 184.154.139.18  browse   www.danmaku.us Bilibili2.1103 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:04 184.154.139.18  browse   www.danmaku.us Acfun2.1053 "http://www.google.com/url?url=www.danmaku.us&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)"
2016-06-14 11:27:05 184.154.139.18  browse   www.danmaku.us Bilibili2.1093 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:05 184.154.139.18  browse   www.danmaku.us Bilibili2.1115 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:06 184.154.139.18  browse   www.danmaku.us Bilibili2.1079 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:08 184.154.139.18  browse   www.danmaku.us Acfun2.1165 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:08 184.154.139.18  browse   www.danmaku.us . "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:09 184.154.139.18  browse   www.danmaku.us Acfun2.1068 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:09 184.154.139.18  browse   www.danmaku.us Bilibili2.1110 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:10 184.154.139.18  browse   www.danmaku.us Acfun2.1050 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:27:11 184.154.139.18  browse   www.danmaku.us Main.HomePage "http://www.google.com/url?url=www.danmaku.us&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)"
2016-06-14 11:27:11 184.154.139.18  browse   www.danmaku.us Acfun2.1138 "" "SiteLockSpider [en] (WinNT; I ;Nav)"
2016-06-14 11:31:41 123.125.71.19   browse   direct.danmaku.us Bilibili2.RecentChanges "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2016-06-14 11:37:08 42.156.136.42   edit     direct.danmaku.us Acfun2.1068 "" "YisouSpider"
2016-06-14 11:41:09 101.226.166.199 browse   www.danmaku.us Acfun2.HomePage "http://www.danmaku.us/Acfun2/HomePage?count=0" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:41:52 101.226.166.200 diff     www.danmaku.us Bilibili2.1018 "http://www.danmaku.us/Bilibili2/1018?action=diff&minor=n&source=n" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:44:45 101.226.168.197 diff     direct.danmaku.us Acfun2.1141 "http://direct.danmaku.us/Acfun2/1141?action=diff" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:46:44 42.156.139.58   browse   danmaku.us Acfun2.1041 "" "YisouSpider"
2016-06-14 11:49:43 182.118.21.212  browse   danmaku.us Acfun2.1025 "http://danmaku.us/Acfun2/1025?Part=5&Player=acold09" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:51:27 101.226.169.210 browse   danmaku.us Acfun2.1150 "http://danmaku.us/Acfun2/1150?Player=acnew" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:52:29 101.226.168.224 browse   danmaku.us Bilibili2.1000 "http://danmaku.us/Bilibili2/1000" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:52:37 101.226.168.244 login    direct.danmaku.us Acfun2.1042 "http://direct.danmaku.us/Acfun2/1042?action=login" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:54:08 101.226.167.232 browse   danmaku.us Bilibili2.1115 "http://danmaku.us/Bilibili2/1115" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:54:57 101.226.169.208 browse   danmaku.us Main.RecentChanges "http://danmaku.us/Main/RecentChanges" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:55:19 101.226.166.197 edit     direct.danmaku.us Bilibili2.HomePage "http://direct.danmaku.us/Bilibili2/HomePage?action=edit&preview=y&restore=diff:1310745705:1298818661:" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:56:05 101.226.167.213 edit     danmaku.us Bilibili2.1079 "http://danmaku.us/Bilibili2/1079?action=edit" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:56:37 101.226.167.236 browse   danmaku.us Acfun2.1205 "http://danmaku.us/Acfun2/1205" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:56:45 101.226.166.195 browse   danmaku.us Acfun2.1142 "http://danmaku.us/Acfun2/1142" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:56:56 101.226.166.225 browse   danmaku.us Acfun2.1026 "http://danmaku.us/Acfun2/1026?Player=acold" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:57:29 182.118.20.217  browse   danmaku.us Acfun2.1207 "http://danmaku.us/Acfun2/1207?Player=acnew" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:57:43 182.118.20.171  print    direct.danmaku.us Bilibili2.1008 "http://direct.danmaku.us/Bilibili2/1008?action=print" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:57:44 182.118.21.202  browse   danmaku.us Acfun2.1209 "http://danmaku.us/Acfun2/1209?Player=acold" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:59:25 182.118.25.212  diff     direct.danmaku.us Main.Flvcache "http://direct.danmaku.us/Main/Flvcache?action=diff&minor=y&source=y" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 11:59:25 182.118.25.212  browse   direct.danmaku.us Acfun2.1208 "http://direct.danmaku.us/Acfun2/1208" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 12:06:26 42.156.139.58   browse   danmaku.us Acfun2.1050 "" "YisouSpider"
2016-06-14 12:07:03 182.118.25.214  browse   danmaku.us Acfun2.1173 "http://danmaku.us/Acfun2/1173" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 12:13:05 120.32.116.19   browse   danmaku.us . "http://www.baidu.com/link?url=W-5JJMyCHqk_9rmQvUWPFFfj4abX5ZgMCBunAADqBgq&wd=&eqid=884644980001dac200000002575f8442" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0"
2016-06-14 12:21:30 182.118.21.222  browse   direct.danmaku.us Acfun2.1012 "http://direct.danmaku.us/Acfun2/1012?Player=acold" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 12:23:47 182.118.25.217  edit     www.danmaku.us Main.HomePage "http://www.danmaku.us/Main/HomePage?action=edit&preview=y&restore=diff:1296725050:1296723381:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 12:28:48 42.156.136.42   browse   direct.danmaku.us AcfunN1.1001 "" "YisouSpider"
2016-06-14 12:35:25 101.226.169.217 browse   danmaku.us Bilibili2.1104 "http://danmaku.us/Bilibili2/1104" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2016-06-14 12:51:08 42.156.139.102  edit     danmaku.us PmWiki.PatrickMichaud "" "YisouSpider"
